tx_bytes,rx_bytes,tx_packets,rx_packets,latencia,congestion
10783647,24241354,59817,66541,83,0
10803270,24358103,60053,66819,48,0
10822611,24465871,60215,67025,46,0
10838305,24577529,60418,67268,6,0
10898641,25012834,60914,67884,78,0
10935474,25704450,61379,68639,92,0
10991487,26351708,61901,69402,67,0
11036384,26961091,62427,70147,16,0
11088128,27309119,62899,70710,23,0
11133958,28096212,63371,71510,64,0
11176822,28589149,63801,72123,63,0
11196844,29072182,64090,72622,93,0
11217869,29213137,64265,72864,86,0
11245543,30085506,64679,73611,49,0
11276919,30350248,64897,73921,42,0
11291319,30592481,65105,74212,51,0
11306234,30857341,65290,74520,53,0
11323417,31117183,65471,74822,37,0
11366699,31896459,66021,75632,61,0
11424149,32259264,66507,76211,46,0
11435932,32434656,66686,76457,43,0
11457281,32549382,66863,76684,9,0
11466957,32665205,67011,76882,36,0
11480539,32777617,67165,77077,51,0
11506296,32894015,67333,77294,50,0
11524725,33001604,67479,77488,5,0
11533966,33101986,67616,77669,38,0
11552605,33206999,67767,77872,49,0
11562515,33321575,67908,78057,6,0
11587014,33426474,68071,78259,36,0
11604058,33535608,68217,78457,61,0
11619746,33652868,68363,78661,39,0
11640193,33826876,68546,78907,46,0
11660105,34376951,68869,79415,8,0
11692910,35137235,69263,80067,6,0
11718897,35542221,69543,80474,36,0
11737141,35945707,69790,80881,42,0
11754581,36198412,69972,81178,9,0
11775597,36556302,70194,81547,86,0
11792052,36734662,70406,81826,91,0
11824533,37050153,70657,82187,44,0
11845015,37238385,70878,82473,56,0
11870876,37575337,71134,82855,75,0
11882727,37750627,71303,83115,58,0
11910387,38198757,71604,83576,29,0
11939625,38393610,71831,83868,5,0
11953908,38535683,71998,84093,71,0
11980227,39232144,72287,84702,49,0
12002468,39418431,72565,85037,40,0
12048562,39692883,72989,85552,7,0
12085801,40130634,73323,86037,31,0
12110836,40660393,73624,86557,62,0
12134066,40979538,73848,86942,14,0
12144293,41088547,74002,87148,69,0
12175474,41390890,74273,87538,57,0
12189309,41410024,74332,87598,22,0
12193159,41415388,74345,87609,97,0
12200030,41417141,74356,87621,5,0
12210305,41423153,74374,87635,35,0
12313725,41489334,74452,87729,38,0
12329020,41504510,74477,87754,52,0
12340247,41657806,74560,87915,77,0
12364010,41916416,74789,88265,5,0
12377239,42185687,74993,88587,71,0
12403837,42753866,75280,89129,43,0
12451510,43495489,75765,89879,36,0
12473759,43959710,76023,90347,52,0
12493544,44186697,76223,90628,32,0
12508910,44415397,76422,90917,41,0
12523877,44632102,76612,91195,47,0
12542194,44890347,76812,91493,54,0
12556201,45340120,77037,91936,53,0
12571703,45782415,77276,92366,10,0
12584755,46268678,77486,92825,71,0
12599448,46825065,77716,93341,76,0
12620883,47530647,77922,93945,21,0
12636617,48226222,78173,94581,79,0
12646039,48383514,78318,94810,12,0
12660711,48683664,78501,95177,26,0
12678651,48899959,78687,95463,32,0
12697162,49104708,78839,95723,34,0
12707736,49316880,79006,95989,128,0
12722120,50625133,79246,96962,24,0
12746920,51127594,79519,97495,39,0
12758054,51300454,79692,97752,49,0
12779135,51568341,79905,98099,84,0
12815696,51995167,80228,98614,78,0
12844435,52769923,80649,99382,68,0
12860109,53420623,80901,99957,87,0
12892767,54710145,81395,100972,41,0
12912453,55133264,81649,101429,9,0
12937885,55665122,81991,101981,6,0
12962882,56186267,82322,102512,42,0
12992772,57301120,82787,103391,40,0
13018026,57857187,83153,103967,40,0
13039776,58576758,83430,104625,97,0
13081459,59590864,83932,105557,43,0
13109673,60571676,84335,106408,33,0
13133292,61574464,84664,107238,96,0
13159204,62272711,85038,107914,38,0
13183116,62988591,85314,108572,74,0
13235252,63966026,85942,109563,45,0
13267253,64853183,86423,110385,51,0
13296671,65761121,86866,111178,28,0
13320947,66598971,87194,111945,28,0
13346625,67687511,87609,112831,80,0
13369099,68112821,87857,113254,33,0
13386026,68675607,88135,113750,13,0
13413148,69321637,88450,114389,29,0
13452020,70256054,88947,115267,78,0
13475894,71098120,89334,115997,25,0
13490142,72195835,89558,116883,62,0
13523910,73636583,90033,118082,73,0
13559280,74549451,90496,118930,66,0
13600497,75484517,91037,119837,69,0
13639684,76439974,91404,120682,26,0
13659560,77283134,91724,121424,63,0
13679262,78246512,92049,122216,66,0
13710584,79437299,92498,123216,51,0
13735542,80043526,92825,123822,39,0
13753412,80460173,93063,124281,66,0
13788723,81191250,93463,124953,49,0
13824489,81742347,93874,125581,36,0
13841907,82244149,94143,126080,5,0
13863381,82914639,94470,126695,24,0
13875809,83497377,94658,127226,78,0
13902978,84580019,95107,128131,8,0
13925814,85268224,95436,128730,136,0
13974404,86361653,96053,129717,57,0
14015522,87016366,96586,130449,25,0
14038784,88018438,96877,131319,8,0
15427251,148897938,116703,175337,1481,1
16249586,182525813,128638,200487,1427,1
16360875,187218999,130129,203729,464,1
16469296,191061622,131586,206557,1479,1
16620746,198024512,133388,211257,553,1
16662542,199937506,133971,212539,266,1
16684401,201122023,134319,213355,335,1
16705883,201976751,134587,213988,1389,1
16824314,208041010,136288,218163,481,1
16842418,209138576,136598,218978,212,1
17022437,217424345,139236,224757,1058,1
17068872,219497303,139930,226149,516,1
17095450,220848396,140264,227061,277,1
17118982,221468411,140573,227609,211,1
17249312,225851599,142414,231077,368,1
17266336,226671488,142646,231762,563,1
17290087,227577598,142979,232466,293,1
17319338,228153400,143313,233007,221,1
17576454,236252930,146732,239577,293,1
17712194,240116711,148463,242858,360,1
18060711,250690575,153035,251526,347,1
18075293,251412074,153286,252061,153,0
18093569,251918414,153483,252457,200,1
18326246,258633426,156517,258053,387,1
18426017,262003900,157859,260720,669,1
18623137,270723695,160470,267106,536,1
18725558,274092740,161784,269688,488,1
18854943,279639481,163612,273798,13,0
18886086,280318441,164038,274526,21,0
18922940,281418854,164505,275389,10,0
18965936,282591345,165064,276431,14,0
19010832,283280747,165642,277288,41,0
19037080,284002627,166036,277971,11,0
19064417,284768411,166384,278729,7,0
19111190,285672635,166941,279623,11,0
19136072,286412788,167290,280326,18,0
19159608,286860890,167608,280823,42,0
19180390,287547092,167947,281427,66,0
19214993,288576668,168358,282361,15,0
19263512,289336718,168918,283202,22,0
19276211,289613171,169119,283519,11,0
19289185,289924160,169326,283848,5,0
19299911,290294249,169493,284220,35,0
19320094,290786641,169770,284687,9,0
19342069,291279522,170030,285156,5,0
19362093,292294959,170370,285936,37,0
19385275,292690573,170633,286398,85,0
19410024,293434667,170998,287081,7,0
19449127,293889723,171405,287630,10,0
19472553,294346008,171752,288137,71,0
19508666,295646898,172352,289270,31,0
19520597,296101191,172534,289707,67,0
19570994,297053264,173136,290676,8,0
19592172,297545163,173461,291188,78,0
19626594,298590056,173970,292094,5,0
19645910,298952500,174204,292509,11,0
19685565,299559386,174656,293169,57,0
19748367,300846812,175477,294521,76,0
19777127,301601270,175921,295244,66,0
19813090,302430732,176441,296090,7,0
19842646,303180069,176748,296808,6,0
19863784,303546345,177037,297238,67,0
19890142,303998021,177406,297783,10,0
19916592,304641118,177789,298428,12,0
19947188,305302830,178162,299045,98,0
19967944,306482314,178476,299969,13,0
19989660,306931153,178758,300497,8,0
20010100,307728305,179040,301223,10,0
20028209,308607868,179337,301946,51,0
20060219,308992736,179677,302425,5,0
20094185,309338560,180094,302972,8,0
20119015,309720375,180427,303468,56,0
20151491,310134210,180831,304039,6,0
20176370,310537083,181169,304522,5,0
20210811,310933954,181514,305012,51,0
20237091,311402778,181864,305572,13,0
20241197,311568585,181929,305728,8,0
20241535,311568953,181934,305733,17,0
20241719,311569159,181937,305736,62,0
20348111,311576986,181983,305780,5,0
20348468,311578405,181989,305788,5,0
20349726,311579979,182007,305809,41,0
20358416,311874383,182144,306104,5,0
20369363,312179777,182313,306451,10,0
20389861,312757309,182586,307045,6,0
20418850,313175905,182886,307533,38,0
20477262,314715967,183627,309001,7,0
20505238,315501057,183917,309738,22,0
20531727,316283818,184285,310496,42,0
20559316,317158803,184598,311214,12,0
20587682,318400482,185027,312243,7,0
20617779,318923770,185385,312848,79,0
20645089,319547181,185692,313502,67,0
20666397,320135931,186004,314115,49,0
20703536,320422567,186370,314569,7,0
20721314,320698428,186635,314925,6,0
20745672,321086687,186968,315436,45,0
20767018,321513345,187265,315957,6,0
20794193,321980323,187639,316532,11,0
20826040,322423377,188004,317033,54,0
20863499,322945892,188469,317677,51,0
20889375,323410339,188811,318199,6,0
20902525,323790542,189024,318563,57,0
20931872,324898677,189504,319462,7,0
20971631,325233720,189903,319969,6,0
20992333,325558571,190178,320373,10,0
21004727,325969743,190371,320781,85,0
21025076,326598159,190681,321409,11,0
21105662,327676681,191684,322739,17,0
21129905,327988625,192009,323171,12,0
21155955,328400470,192346,323674,7,0
21199217,328782617,192787,324261,7,0
21214889,329040829,193013,324598,48,0
21236710,329569816,193246,325071,9,0
21252933,330008445,193481,325497,10,0
21266603,330657318,193700,326063,7,0
21293364,331910586,194080,327128,30,0
21333338,332696866,194608,327970,89,0
21358685,333164725,194939,328463,9,0
21385178,333443331,195212,328833,57,0
21407258,333702603,195493,329212,93,0
21426790,334046743,195765,329626,6,0
21452152,334401169,196104,330102,8,0
21472990,334692050,196319,330413,44,0
21493733,335271133,196602,330974,64,0
21536796,336198744,197143,331982,7,0
21567180,336604119,197543,332520,5,0
21607041,337352072,198085,333327,8,0
21656284,338317007,198684,334296,42,0
21678104,339067625,198972,334998,83,0
21728918,339551887,199575,335765,8,0
21755995,340227267,199970,336444,13,0
21784373,340562903,200277,336865,6,0
21798483,340803041,200471,337156,80,0
21809453,341277456,200640,337597,50,0
21845909,342057898,201116,338429,5,0
21876204,342446533,201502,338946,62,0
21905302,343150959,201841,339585,43,0
21921235,343509297,202067,339963,5,0
21932301,344071010,202242,340448,60,0
21947199,344468542,202465,340868,36,0
21977518,345146095,202849,341564,5,0
22008844,345434638,203145,341960,14,0
22041392,345749785,203567,342485,44,0
22060144,346456796,203849,343124,6,0
22072652,346776995,204045,343474,54,0
22088092,347252505,204271,343948,36,0
22137697,348164389,204915,344948,72,0
22173778,348808986,205318,345593,8,0
22193378,349138047,205598,346006,78,0
22212421,349560072,205847,346445,40,0
22235981,350190094,206179,347024,11,0
22271802,350849209,206584,347654,25,0
22311915,351286162,207078,348285,5,0
22334735,351733795,207372,348808,6,0
22352217,352404663,207640,349407,7,0
22368836,352725707,207875,349767,5,0
22505378,353096538,208178,350204,11,0
22597244,353719205,208483,350833,42,0
22747452,354326015,209017,351617,40,0
22815267,354777699,209471,352218,6,0
22876595,355132311,209711,352616,24,0
22936046,355528874,210070,353137,56,0
22948624,356037704,210261,353624,22,0
22981584,356941843,210739,354491,7,0
23010421,357282524,211121,354995,64,0
23056440,357665591,211617,355603,62,0
23109674,358537567,212352,356667,64,0
23137008,359042216,212713,357255,18,0
23177754,359739454,213213,358045,5,0
23212563,360132507,213591,358556,8,0
23234551,360806236,213921,359194,44,0
23246733,361105072,214114,359517,6,0
23258763,361562629,214303,359952,5,0
23290908,362314417,214730,360730,16,0
23316057,362739439,214991,361147,6,0
23337981,363132632,215287,361605,6,0
23363591,363724444,215626,362203,45,0
23402174,364635549,216153,363087,7,0
23428478,364935725,216447,363519,7,0
23485790,365711773,217057,364413,7,0
23497492,365966423,217236,364715,80,0
23520812,366359134,217572,365199,51,0
23536412,366640783,217808,365544,9,0
23559269,367157914,218086,366050,14,0
23599599,367695667,218495,366690,52,0
23621879,368302754,218833,367285,7,0
23637684,368636548,219075,367667,5,0
23661010,369256131,219428,368257,17,0
23688766,369744539,219751,368796,6,0
23727865,370439054,220170,369486,11,0
23755491,371262914,220585,370231,73,0
23774369,371630003,220860,370653,5,0
23789933,372002705,221106,371044,5,0
23811446,372442126,221405,371543,29,0
23852959,373023050,221859,372235,94,0
23872273,373475227,222135,372713,5,0
23896725,373801238,222465,373172,58,0
23923325,374242914,222835,373705,44,0
23954328,374894920,223131,374342,22,0
23986779,375399240,223514,374942,6,0
24010303,375947936,223838,375518,5,0
24044927,376611319,224330,376264,7,0
24072374,377770712,224792,377157,5,0
24093210,378052008,224994,377490,12,0
24117226,378348082,225301,377917,5,0
24139338,378847025,225599,378452,5,0
24170236,379161389,226014,378976,86,0
24187245,379496809,226275,379348,5,0
24209971,379828368,226499,379695,6,0
24222165,380273014,226690,380127,31,0
24243437,381036249,227036,380814,77,0
24270227,381740662,227431,381497,6,0
24301528,382439530,227877,382187,6,0
24334805,383102333,228241,382832,25,0
24360029,383646120,228531,383413,72,0
24449376,385553823,229748,385518,70,0
24482938,386164664,230123,386123,8,0
24509610,386452437,230451,386557,15,0
24533058,386789193,230757,386988,53,0
24578942,387656492,231397,388019,5,0
24614560,388027004,231769,388510,44,0
24811185,391369787,234432,392247,62,0
24842983,391919005,234795,392903,50,0
24876068,392376194,235229,393527,8,0
24907769,392692825,235625,394011,31,0
24937737,393041494,235942,394442,62,0
24958605,393497786,236228,394940,77,0
24987200,394444232,236517,395757,9,0
25033388,394954511,236793,396237,54,0
25067205,395369191,237177,396764,57,0
25104872,396462620,237661,397645,8,0
25125954,396552952,237918,397913,8,0
25151879,396965368,238266,398452,58,0
25167457,397243982,238501,398804,53,0
25192995,397528991,238839,399226,6,0
25227994,397906885,239204,399712,38,0
25246744,398782391,239513,400442,85,0
25276300,399425419,239933,401158,6,0
25295450,400144247,240252,401757,6,0
25318709,400643091,240600,402291,69,0
25354360,401114784,240985,402836,41,0
25385673,401477289,241399,403383,5,0
25402147,401956741,241622,403879,27,0
25436941,402653672,242069,404647,5,0
25505339,403877957,242930,405929,5,0
25520515,404179044,243166,406273,28,0
25539545,404496692,243435,406669,5,0
25552441,405360168,243641,407364,20,0
25573553,406004706,243947,407979,5,0
25614249,406328237,244403,408526,41,0
25649344,406707793,244856,409101,5,0
25677608,406988933,245198,409549,44,0
25704596,407365665,245527,410025,47,0
25722467,408246676,245791,410783,6,0
25740037,408909387,246064,411387,5,0
25765732,409322738,246333,411805,81,0
25793364,409797416,246714,412393,5,0
25823504,410413685,247069,413012,10,0
25856735,411293228,247533,413846,34,0
25884102,411687681,247807,414313,27,0
25918945,412267688,248245,415003,5,0
25957849,412573809,248655,415522,78,0
25978842,412865434,248933,415917,5,0
26001324,413934066,249258,416788,7,0
26024810,415420027,249629,418029,8,0
26044802,417071804,249910,419280,22,0
26069344,418001800,250246,420145,10,0
26089025,418841480,250561,420878,33,0
26117762,419788881,250875,421716,49,0
26141566,421194756,251255,422881,6,0
26161800,422559363,251582,423963,14,0
26181614,423873817,251899,425031,11,0
26197360,424630606,252148,425697,7,0
26217408,425515627,252472,426458,15,0
26257821,426515278,252866,427352,11,0
26308246,428146833,253426,428745,6,0
26361299,429768629,254046,430056,8,0
26390753,430397542,254473,430728,54,0
26414225,431207494,254860,431447,5,0
26452504,431989617,255395,432253,13,0
26482539,432777979,255749,432921,8,0
26504799,433450630,256098,433546,12,0
26543451,434448061,256602,434457,15,0
26592268,435999611,257344,435796,32,0
26624309,437197910,257876,436757,5,0
26683424,438376057,258603,437942,14,0
26729082,439081291,259186,438784,7,0
26759078,439848203,259612,439522,7,0
26786286,440769735,260032,440302,25,0
26848506,441917532,260573,441258,18,0
26896138,443498743,261138,442555,15,0
26944294,444502453,261568,443449,22,0
27004816,445672692,262306,444653,5,0
27067357,446944945,263072,445934,11,0
27129603,448377541,263778,447184,16,0
27268792,450171169,265022,449151,7,0
27318701,451443481,265699,450314,6,0
27411402,452849318,266815,451934,18,0
27490625,454454561,267928,453634,23,0
27529232,455643593,268533,454665,9,0
27577222,456571860,269118,455542,8,0
27590184,456863026,269325,455860,25,0
27621054,457474247,269772,456535,15,0
27644908,457860748,270109,457015,6,0
27703356,459153916,270879,458260,10,0
27725350,460031489,271244,459002,9,0
27750343,460782466,271624,459716,12,0
27791847,461619308,272218,460622,8,0
27829428,462516712,272785,461477,7,0
27876005,463371706,273359,462322,5,0
27907433,464469536,273863,463224,5,0
27958967,465139637,274556,464193,15,0
27997153,465816767,275008,464906,8,0
28020709,466156350,275328,465340,109,0
28037238,466592943,275584,465776,5,0
28157307,468274773,277035,467755,21,0
28197950,468515160,277487,468260,8,0
28248614,468889277,278067,468952,5,0
28286388,469129457,278548,469491,9,0
28303914,469492708,278817,469885,5,0
28334999,469756789,279159,470289,6,0
28380906,470283815,279721,471019,39,0
28408827,470869307,280119,471672,5,0
28422996,471222687,280347,472036,9,0
28501128,472131428,281292,473252,7,0
28524913,472567243,281645,473751,5,0
28550145,472926637,281978,474227,5,0
28570181,473306403,282274,474657,108,0
28638534,474115415,283117,475745,22,0
28662870,474521719,283453,476253,10,0
28738563,475553969,284425,477578,8,0
28756002,475829321,284685,477925,5,0
28812513,476437248,285342,478791,23,0
28874855,477177340,286141,479874,6,0
28920798,477428011,286697,480488,37,0
28971866,478331051,287337,481442,142,0
29008321,478807356,287816,482108,109,0
29071295,479687872,288619,483215,24,0
29109540,480428349,289117,483963,6,0
29142483,481045767,289520,484574,8,0
29158925,481567225,289771,485060,40,0
29196737,481936931,290259,485664,5,0
29224479,482403865,290630,486210,5,0
29275464,483206619,291292,487112,17,0
29304207,483673981,291637,487627,22,0
29332702,484273447,292032,488268,5,0
29365609,484511739,292445,488752,10,0
29441058,485176884,293364,489850,5,0
29486139,485549008,293914,490515,17,0
29508967,485966796,294224,491000,5,0
29525625,486222024,294469,491327,11,0
29557372,486733178,294913,491955,25,0
29582954,487045660,295173,492315,10,0
29634307,487881382,295901,493360,6,0
29749586,489768460,297398,495523,11,0
29769458,490078388,297674,495930,19,0
29810157,490891524,298241,496781,5,0
29844024,491387345,298677,497368,6,0
29882791,491573842,299093,497828,15,0
29905968,491995605,299423,498307,8,0
29927790,492250734,299711,498680,11,0
29957332,492783155,300122,499269,13,0
29989340,493163931,300487,499745,9,0
30047777,493816671,301256,500746,21,0
30082579,494193858,301709,501333,5,0
30103214,494489610,302009,501726,5,0
30140449,494818568,302404,502223,5,0
30213818,496028520,303430,503707,13,0
30237323,496538290,303777,504235,7,0
30328225,497942086,304949,505888,5,0
30366691,498260170,305426,506460,21,0
30417323,498857360,306063,507275,5,0
30474458,500325584,306818,508678,21,0
30514769,500816914,307333,509363,10,0
30548466,501468044,307804,510059,9,0
